family,context,strategy,eps,seed,rule_id,phase,action,transforms,msg,rule_text
XSS,search,PP-Static,,7,55304,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+\\s*\\[\\s*\\])\\.constructor\\.constructor\\s*\\(|\\\\+\'|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b|(?:window|top|self|globalThis|document|parent|frames|opener)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\s*\\(|String\\.fromCharCode|\\]\\s*`"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:55304,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,562510,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:562510,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,754003,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*(?:\(|`)|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|[\]\)]`|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS payload',id:754003,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,260018,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.\s*constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`))"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:260018,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,993696,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:window|top|self|globalThis|document)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`]|(\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b))"" ""phase:2,deny,log,id:993696,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace,msg:'Detect JS execution sink or JS string breakout XSS payload'"""
XSS,search,PP-Static,,7,124768,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`))"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS payload',id:124768,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,179291,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.\s*constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`))"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:179291,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,284617,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`]|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\(|String\.fromCharCode|\]\s*`|\)\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:284617,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,62826,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.\s*constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:62826,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,199945,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS',id:199945,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,221569,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sinks and JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,msg:'Detect JS execution sinks and JS string breakout XSS',id:221569,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,987531,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`))"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS payload',id:987531,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,337147,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`]|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|\]\s*`|\)\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:337147,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,669209,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*(?:\(|`)|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|\]\s*`|\)\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS',id:669209,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,329821,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*(?:\(|`))|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.\s*constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`))"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:329821,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,566883,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`]|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|[\]\)]\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS payload',id:566883,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,806391,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:806391,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,225871,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,XSS JS execution sink or JS string breakout detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.constructor\b)|(?:\[\]\.constructor\.constructor\s*\()"" ""phase:2,deny,log,msg:'XSS JS execution sink or JS string breakout detected',id:225871,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,314045,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:window|top|self|globalThis|document)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|\][\)`]\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:314045,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,477336,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*(\(|`))|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:477336,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,534380,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(\.constructor\b)|(\[\]\.constructor\.constructor\s*\()|(String\.fromCharCode)|([\]\)]\s*`))"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:534380,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,714807,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.\s*constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`))"" ""phase:2,deny,log,id:714807,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace,msg:'Detect JS execution sink or JS-string breakout XSS payload'"""
XSS,search,PP-Static,,7,196541,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS string breakout and JS execution sink invocation including obfuscation,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,msg:'Detect JS string breakout and JS execution sink invocation including obfuscation',id:196541,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,293663,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS string breakout or JS execution sink invocation,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(\.constructor\b)|(\[\]\.constructor\.constructor\s*\()|(String\.fromCharCode)|([\]\)]\s*`))"" ""phase:2,deny,log,msg:'Detect JS string breakout or JS execution sink invocation',id:293663,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,373856,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+\\'+|\\'+|(?:window|top|self|globalThis|document)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:373856,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,852718,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.constructor\b)|(?:\[\]\.constructor\.constructor\s*\()"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:852718,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,search,PP-Static,,7,29045,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`))"" ""phase:2,deny,log,id:29045,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace,msg:'Detect JS execution sink or JS string breakout'"""
XSS,search,PP-Static,,7,272614,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ((\\+'){1,}|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`]|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|\]\s*`|\)\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:272614,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
